Time	LH_AnkleZ	LH_HipZ	LH_Knee	
2.4616	-0.9081984	-0.05864699	-0.4468792	
2.46165	-0.9081984	-0.05875652	-0.4468259	
2.4617	-0.9081984	-0.05886599	-0.4467719	
2.46175	-0.9081984	-0.05897542	-0.4467172	
2.4618	-0.9081984	-0.05908488	-0.4466621	
2.46185	-0.9081984	-0.05919437	-0.4466066	
2.4619	-0.9081984	-0.05930388	-0.4465507	
2.46195	-0.9081984	-0.05941344	-0.4464946	
2.462	-0.9081984	-0.05952306	-0.4464383	
2.46205	-0.9081984	-0.05963275	-0.4463818	
2.4621	-0.9081984	-0.05974248	-0.4463252	
2.46215	-0.9081983	-0.05985221	-0.4462683	
2.4622	-0.9081983	-0.0599619	-0.4462112	
2.46225	-0.9081982	-0.06007157	-0.4461538	
2.4623	-0.9081982	-0.06018117	-0.4460962	
2.46235	-0.9081982	-0.06029069	-0.4460381	
2.4624	-0.9081982	-0.06040008	-0.4459795	
2.46245	-0.9081982	-0.06050934	-0.4459205	
2.4625	-0.9081981	-0.0606185	-0.4458609	
2.46255	-0.9081981	-0.0607275	-0.4458006	
2.4626	-0.9081981	-0.06083636	-0.4457397	
2.46265	-0.9081981	-0.06094505	-0.4456781	
2.4627	-0.908198	-0.06105364	-0.4456158	
2.46275	-0.9081979	-0.06116211	-0.4455528	
2.4628	-0.9081979	-0.06127046	-0.4454891	
2.46285	-0.9081979	-0.06137869	-0.4454247	
2.4629	-0.9081978	-0.06148686	-0.4453597	
2.46295	-0.9081978	-0.06159494	-0.4452941	
2.463	-0.9081977	-0.06170295	-0.4452279	
2.46305	-0.9081977	-0.06181094	-0.4451612	
2.4631	-0.9081976	-0.06191894	-0.445094	
2.46315	-0.9081976	-0.06202694	-0.4450265	
2.4632	-0.9081975	-0.0621349	-0.4449585	
2.46325	-0.9081975	-0.06224285	-0.4448902	
2.4633	-0.9081975	-0.06235079	-0.4448216	
2.46335	-0.9081974	-0.06245873	-0.4447526	
2.4634	-0.9081973	-0.06256663	-0.4446833	
2.46345	-0.9081973	-0.06267448	-0.4446137	
2.4635	-0.9081973	-0.06278226	-0.4445437	
2.46355	-0.9081973	-0.06288998	-0.4444734	
2.4636	-0.9081972	-0.06299762	-0.4444026	
2.46365	-0.9081972	-0.06310517	-0.4443314	
2.4637	-0.9081972	-0.06321257	-0.4442596	
2.46375	-0.9081972	-0.06331981	-0.4441873	
2.4638	-0.9081972	-0.0634269	-0.4441144	
2.46385	-0.9081972	-0.06353384	-0.4440409	
2.4639	-0.9081972	-0.06364062	-0.4439668	
2.46395	-0.9081972	-0.06374725	-0.443892	
2.464	-0.9081972	-0.0638537	-0.4438166	
2.46405	-0.9081971	-0.06395999	-0.4437404	
2.4641	-0.9081971	-0.0640661	-0.4436636	
2.46415	-0.9081971	-0.06417206	-0.4435861	
2.4642	-0.908197	-0.06427791	-0.4435079	
2.46425	-0.908197	-0.06438365	-0.4434292	
2.4643	-0.908197	-0.06448928	-0.4433498	
2.46435	-0.908197	-0.06459478	-0.4432698	
2.4644	-0.9081969	-0.06470019	-0.4431893	
2.46445	-0.9081969	-0.06480551	-0.4431082	
2.4645	-0.9081969	-0.06491075	-0.4430266	
2.46455	-0.9081968	-0.0650159	-0.4429445	
2.4646	-0.9081967	-0.06512096	-0.4428619	
2.46465	-0.9081967	-0.06522593	-0.4427787	
2.4647	-0.9081966	-0.0653308	-0.4426951	
2.46475	-0.9081966	-0.06543557	-0.4426109	
2.4648	-0.9081966	-0.06554024	-0.4425262	
2.46485	-0.9081965	-0.06564481	-0.4424409	
2.4649	-0.9081964	-0.06574928	-0.4423551	
2.46495	-0.9081964	-0.06585363	-0.4422686	
2.465	-0.9081964	-0.06595788	-0.4421816	
2.46505	-0.9081963	-0.06606196	-0.4420938	
2.4651	-0.9081963	-0.06616589	-0.4420054	
2.46515	-0.9081962	-0.0662697	-0.4419163	
2.4652	-0.9081962	-0.06637336	-0.4418264	
2.46525	-0.9081962	-0.06647684	-0.4417357	
2.4653	-0.9081961	-0.06658019	-0.4416443	
2.46535	-0.908196	-0.06668346	-0.4415522	
2.4654	-0.908196	-0.06678658	-0.4414592	
2.46545	-0.908196	-0.06688955	-0.4413655	
2.4655	-0.9081959	-0.06699241	-0.441271	
2.46555	-0.9081959	-0.06709515	-0.4411757	
2.4656	-0.9081958	-0.06719776	-0.4410797	
2.46565	-0.9081957	-0.06730026	-0.4409829	
2.4657	-0.9081957	-0.06740268	-0.4408853	
2.46575	-0.9081956	-0.06750502	-0.440787	
2.4658	-0.9081956	-0.06760719	-0.440688	
2.46585	-0.9081956	-0.06770926	-0.4405882	
2.4659	-0.9081955	-0.06781126	-0.4404877	
2.46595	-0.9081954	-0.06791317	-0.4403865	
2.466	-0.9081954	-0.068015	-0.4402846	
2.46605	-0.9081953	-0.06811674	-0.4401819	
2.4661	-0.9081953	-0.06821838	-0.4400785	
2.46615	-0.9081953	-0.06831992	-0.4399744	
2.4662	-0.9081952	-0.06842135	-0.4398695	
2.46625	-0.9081951	-0.06852268	-0.4397638	
2.4663	-0.9081951	-0.06862392	-0.4396573	
2.46635	-0.9081951	-0.06872504	-0.43955	
2.4664	-0.908195	-0.06882603	-0.4394418	
2.46645	-0.908195	-0.06892689	-0.4393327	
2.4665	-0.908195	-0.06902761	-0.4392226	
2.46655	-0.9081949	-0.06912818	-0.4391116	
2.4666	-0.9081949	-0.06922861	-0.4389997	
2.46665	-0.9081948	-0.06932889	-0.4388867	
2.4667	-0.9078606	-0.06931839	-0.4389097	
2.46675	-0.9075996	-0.0692806	-0.4389571	
2.4668	-0.9072095	-0.06923868	-0.4390212	
2.46685	-0.9070758	-0.06919553	-0.4390702	
2.4669	-0.9065967	-0.06914738	-0.4391432	
2.46695	-0.9065995	-0.06910896	-0.4391946	
2.467	-0.9064383	-0.0690689	-0.4392605	
2.46705	-0.90628	-0.06902931	-0.4393317	
2.4671	-0.9061987	-0.06899108	-0.439405	
2.46715	-0.9062017	-0.06895468	-0.4394801	
2.4672	-0.9062046	-0.06892145	-0.4395594	
2.46725	-0.9062074	-0.06889222	-0.4396419	
2.4673	-0.9062101	-0.06886753	-0.4397268	
2.46735	-0.9062127	-0.06884775	-0.4398134	
2.4674	-0.9062151	-0.06883317	-0.4399011	
2.46745	-0.9062172	-0.06882406	-0.4399898	
2.4675	-0.9062191	-0.06882057	-0.440079	
2.46755	-0.9062207	-0.06882285	-0.4401685	
2.4676	-0.9062221	-0.068831	-0.440258	
2.46765	-0.9062232	-0.06884509	-0.4403472	
2.4677	-0.906224	-0.06886515	-0.440436	
2.46775	-0.9062245	-0.06889118	-0.4405242	
2.4678	-0.9062249	-0.06892317	-0.4406117	
2.46785	-0.906225	-0.06896083	-0.4406982	
2.4679	-0.9062248	-0.06900389	-0.4407833	
2.46795	-0.9062245	-0.06905201	-0.4408669	
2.468	-0.906224	-0.06910488	-0.4409487	
2.46805	-0.9062234	-0.0691622	-0.4410286	
2.4681	-0.9062226	-0.06922361	-0.4411063	
2.46815	-0.9062217	-0.06928872	-0.4411817	
2.4682	-0.9062208	-0.06935725	-0.4412546	
2.46825	-0.9062198	-0.06942886	-0.4413249	
2.4683	-0.9062188	-0.0695032	-0.4413924	
2.46835	-0.9062177	-0.06957989	-0.4414568	
2.4684	-0.9062167	-0.06965861	-0.441518	
2.46845	-0.9062157	-0.06973904	-0.4415758	
2.4685	-0.9062147	-0.06982087	-0.4416299	
2.46855	-0.9062137	-0.06990389	-0.44168	
2.4686	-0.9062129	-0.06998785	-0.4417261	
2.46865	-0.906212	-0.07007251	-0.4417676	
2.4687	-0.9062113	-0.07015766	-0.4418045	
2.46875	-0.9062106	-0.07024311	-0.4418364	
2.4688	-0.90621	-0.07032865	-0.4418631	
2.46885	-0.9062095	-0.07041404	-0.4418841	
2.4689	-0.906209	-0.07049915	-0.4418994	
2.46895	-0.9062086	-0.07058389	-0.4419086	
2.469	-0.9062083	-0.07066817	-0.4419115	
2.46905	-0.906208	-0.07075194	-0.4419082	
2.4691	-0.9062077	-0.07083511	-0.4418984	
2.46915	-0.9062076	-0.07091766	-0.441882	
2.4692	-0.9062074	-0.07099963	-0.441859	
2.46925	-0.9062073	-0.07108099	-0.4418294	
2.4693	-0.9062071	-0.07116177	-0.4417931	
2.46935	-0.906207	-0.07124194	-0.4417502	
2.4694	-0.906207	-0.07132157	-0.4417006	
2.46945	-0.9062068	-0.07140069	-0.4416446	
2.4695	-0.9062068	-0.07147942	-0.4415824	
2.46955	-0.9062067	-0.07155785	-0.4415141	
2.4696	-0.9062066	-0.07163603	-0.4414401	
2.46965	-0.9062065	-0.07171406	-0.4413606	
2.4697	-0.9062064	-0.071792	-0.4412757	
2.46975	-0.9062063	-0.07186987	-0.4411856	
2.4698	-0.9062061	-0.07194768	-0.4410904	
2.46985	-0.906206	-0.07202552	-0.4409903	
2.4699	-0.9062058	-0.07210337	-0.4408853	
2.46995	-0.9062056	-0.07218128	-0.4407756	
2.47	-0.9062054	-0.07225932	-0.4406613	
2.47005	-0.9062052	-0.07233745	-0.4405423	
2.4701	-0.9055926	-0.0723171	-0.4405977	
2.47015	-0.909806	-0.07236136	-0.4404351	
2.4702	-0.9094905	-0.07235289	-0.4404718	
2.47025	-0.9056941	-0.07230193	-0.4406402	
2.4703	-0.9053392	-0.07229176	-0.4406569	
2.47035	-0.9045513	-0.07225925	-0.4407825	
2.4704	-0.9048216	-0.07225425	-0.4408367	
2.47045	-0.9043954	-0.07224496	-0.4409207	
2.4705	-0.9043138	-0.07223527	-0.4409777	
2.47055	-0.9038941	-0.07222857	-0.4410523	
2.4706	-0.9036791	-0.07222242	-0.4411114	
2.47065	-0.9033256	-0.07221746	-0.4411749	
2.4707	-0.9030054	-0.07221296	-0.4412342	
2.47075	-0.9027134	-0.07221343	-0.4412925	
2.4708	-0.9024722	-0.07221411	-0.4413459	
2.47085	-0.9022986	-0.07221852	-0.4413959	
2.4709	-0.9022107	-0.07222375	-0.44144	
2.47095	-0.9022129	-0.07223243	-0.4414793	
2.471	-0.9022149	-0.07224239	-0.441514	
2.47105	-0.9022166	-0.07225758	-0.4415465	
2.4711	-0.9022181	-0.0722767	-0.4415757	
2.47115	-0.9022194	-0.07229972	-0.4416007	
2.4712	-0.9022203	-0.07232632	-0.4416206	
2.47125	-0.9022209	-0.07235631	-0.441635	
2.4713	-0.9022213	-0.07238965	-0.4416435	
2.47135	-0.9022213	-0.07242629	-0.4416461	
2.4714	-0.9022211	-0.07246604	-0.4416426	
2.47145	-0.9014946	-0.07249416	-0.4416812	
2.4715	-0.9008463	-0.07252144	-0.4418214	
2.47155	-0.900221	-0.07256034	-0.4420009	
2.4716	-0.8999918	-0.07260104	-0.4421563	
2.47165	-0.8998392	-0.07264148	-0.4423014	
2.4717	-0.8997617	-0.07268151	-0.4424374	
2.47175	-0.8997628	-0.07272128	-0.4425647	
2.4718	-0.8997639	-0.07276166	-0.4426861	
2.47185	-0.8997649	-0.0728029	-0.4428016	
2.4719	-0.8997658	-0.07284526	-0.4429113	
2.47195	-0.8997665	-0.07288893	-0.4430152	
2.472	-0.8997672	-0.07293401	-0.4431132	
2.47205	-0.8997676	-0.07298058	-0.4432054	
2.4721	-0.899768	-0.07302858	-0.4432915	
2.47215	-0.8997682	-0.07307804	-0.4433713	
2.4722	-0.8997682	-0.07312892	-0.4434448	
2.47225	-0.8997682	-0.07318115	-0.4435116	
2.4723	-0.899768	-0.07323463	-0.4435716	
2.47235	-0.8997676	-0.07328928	-0.4436243	
2.4724	-0.8997672	-0.07334498	-0.4436696	
2.47245	-0.8997667	-0.07340166	-0.4437071	
2.4725	-0.8997661	-0.07345921	-0.4437366	
2.47255	-0.8997654	-0.07351738	-0.4437576	
2.4726	-0.8997647	-0.07357597	-0.4437697	
2.47265	-0.8997639	-0.07363491	-0.4437726	
2.4727	-0.8997636	-0.07369263	-0.4437641	
2.47275	-0.8997627	-0.07375173	-0.4437474	
2.4728	-0.8997617	-0.07380982	-0.4437207	
2.47285	-0.8997608	-0.07387052	-0.4436861	
2.4729	-0.8997599	-0.07393031	-0.4436414	
2.47295	-0.8997591	-0.07399213	-0.4435884	
2.473	-0.8997583	-0.07405115	-0.4435221	
2.47305	-0.8997574	-0.07411316	-0.4434487	
2.4731	-0.8997566	-0.07417362	-0.4433652	
2.47315	-0.8997558	-0.07423676	-0.4432742	
2.4732	-0.8997549	-0.07429874	-0.4431734	
2.47325	-0.8997542	-0.07436296	-0.4430656	
2.4733	-0.898884	-0.07434154	-0.443147	
2.47335	-0.9023174	-0.07438116	-0.4430372	
2.4734	-0.9015229	-0.07437259	-0.4431054	
2.47345	-0.9034998	-0.07441209	-0.4430252	
2.4735	-0.9023631	-0.07442079	-0.4430778	
2.47355	-0.9029896	-0.07446827	-0.443032	
2.4736	-0.9013135	-0.07449415	-0.4430804	
2.47365	-0.901315	-0.07454509	-0.4430429	
2.4737	-0.8996485	-0.07458078	-0.4430695	
2.47375	-0.8986248	-0.07456235	-0.4432035	
2.4738	-0.897695	-0.07454185	-0.4434408	
2.47385	-0.896802	-0.07453694	-0.4436752	
2.4739	-0.8964241	-0.07453987	-0.4438753	
2.47395	-0.8964258	-0.07454883	-0.444048	
2.474	-0.8964276	-0.07456189	-0.4442074	
2.47405	-0.8964295	-0.07457782	-0.4443548	
2.4741	-0.8964314	-0.07459588	-0.4444914	
2.47415	-0.8964332	-0.07461577	-0.444618	
2.4742	-0.8964336	-0.07463731	-0.4447351	
2.47425	-0.8964289	-0.07466061	-0.4448429	
2.4743	-0.8964192	-0.07468569	-0.4449417	
2.47435	-0.8964055	-0.07471261	-0.4450316	
2.4744	-0.8963885	-0.07474133	-0.4451124	
2.47445	-0.8963685	-0.07477187	-0.4451841	
2.4745	-0.8963457	-0.07480429	-0.4452468	
2.47455	-0.8963194	-0.07483859	-0.4453004	
2.4746	-0.8962889	-0.07487476	-0.445345	
2.47465	-0.8962527	-0.07491273	-0.4453805	
2.4747	-0.8962094	-0.07495243	-0.4454068	
2.47475	-0.8961571	-0.07499379	-0.4454238	
2.4748	-0.8960943	-0.0750367	-0.4454316	
2.47485	-0.8960189	-0.07508112	-0.4454299	
2.4749	-0.8959293	-0.07512692	-0.4454187	
2.47495	-0.895824	-0.07517394	-0.4453978	
2.475	-0.8957016	-0.07522205	-0.4453669	
2.47505	-0.8955615	-0.07527117	-0.4453261	
2.4751	-0.895403	-0.07532118	-0.445275	
2.47515	-0.8952261	-0.07537191	-0.4452135	
2.4752	-0.8950313	-0.07542326	-0.4451415	
2.47525	-0.8948193	-0.07547518	-0.4450588	
2.4753	-0.8945916	-0.0755276	-0.4449653	
2.47535	-0.893486	-0.07551473	-0.4450244	
2.4754	-0.8956184	-0.07555623	-0.4449441	
2.47545	-0.8942769	-0.07555912	-0.4450023	
2.4755	-0.8950433	-0.07560421	-0.4449432	
2.47555	-0.8950435	-0.07565211	-0.4448985	
2.4756	-0.8948764	-0.07569955	-0.4448501	
2.47565	-0.8937123	-0.07568675	-0.444954	
2.4757	-0.8955081	-0.07572515	-0.4449204	
2.47575	-0.8940209	-0.07573169	-0.4450205	
2.4758	-0.8944155	-0.07577694	-0.4450122	
2.47585	-0.8931639	-0.07576185	-0.4451213	
2.4759	-0.894742	-0.07579452	-0.4450822	
2.47595	-0.8931051	-0.07579548	-0.4451732	
2.476	-0.8932916	-0.07583462	-0.4451583	
2.47605	-0.8921059	-0.07581707	-0.4453292	
2.4761	-0.8939925	-0.07585104	-0.4453509	
2.47615	-0.8925404	-0.07585185	-0.445506	
2.4762	-0.8930167	-0.07589156	-0.4455489	
2.47625	-0.89107	-0.07590793	-0.445681	
2.4763	-0.8910729	-0.0759484	-0.4457132	
2.47635	-0.8898881	-0.07595329	-0.4458891	
2.4764	-0.8908484	-0.07599852	-0.4459615	
2.47645	-0.8893474	-0.07601862	-0.4461254	
2.4765	-0.8893512	-0.07606694	-0.4461989	
2.47655	-0.8881834	-0.07608245	-0.4463581	
2.4766	-0.8887892	-0.07613251	-0.4464239	
2.47665	-0.8885102	-0.07617997	-0.4465129	
2.4767	-0.8880437	-0.07622506	-0.4465931	
2.47675	-0.8876115	-0.07627013	-0.4466545	
2.4768	-0.8864552	-0.0763272	-0.4468125	
2.47685	-0.8854153	-0.07635587	-0.4470631	
2.4769	-0.8843879	-0.07638915	-0.447353	
2.47695	-0.8835782	-0.07642201	-0.4476195	
2.477	-0.8828309	-0.07645435	-0.447871	
2.47705	-0.882173	-0.07648629	-0.4481071	
2.4771	-0.8816241	-0.0765159	-0.4483249	
2.47715	-0.8811967	-0.0765475	-0.448529	
2.4772	-0.8809045	-0.07657713	-0.4487159	
2.47725	-0.8807526	-0.07660857	-0.4488875	
2.4773	-0.880745	-0.07663804	-0.4490411	
2.47735	-0.8807443	-0.07666957	-0.4491823	
2.4774	-0.8807432	-0.07669876	-0.449308	
2.47745	-0.8807417	-0.07673177	-0.4494232	
2.4775	-0.8807399	-0.07676378	-0.4495242	
2.47755	-0.8807379	-0.07679866	-0.4496133	
2.4776	-0.8807356	-0.07683276	-0.4496878	
2.47765	-0.8807333	-0.07686888	-0.4497494	
2.4777	-0.8807307	-0.07690459	-0.4497964	
2.47775	-0.8807281	-0.07694169	-0.4498298	
2.4778	-0.8807256	-0.07697786	-0.4498476	
2.47785	-0.8807231	-0.07701668	-0.4498531	
2.4779	-0.8807205	-0.07705484	-0.4498438	
2.47795	-0.8807181	-0.07709528	-0.4498213	
2.478	-0.8807157	-0.07713589	-0.4497841	
2.47805	-0.8807135	-0.07717673	-0.4497322	
2.4781	-0.8807114	-0.07721787	-0.449666	
2.47815	-0.8807094	-0.07725935	-0.4495854	
2.4782	-0.8807075	-0.0773012	-0.4494907	
2.47825	-0.8807023	-0.07734381	-0.4493828	
2.4783	-0.8806883	-0.07738621	-0.4492608	
2.47835	-0.8794799	-0.07736077	-0.4493616	
2.4784	-0.8820857	-0.07739192	-0.4492888	
2.47845	-0.8807584	-0.07738415	-0.4493728	
2.4785	-0.8818985	-0.07741917	-0.4493225	
2.47855	-0.8801358	-0.07742701	-0.4493841	
2.4786	-0.8801358	-0.07746658	-0.449346	
2.47865	-0.8787897	-0.07744992	-0.4494967	
2.4787	-0.8805105	-0.0774831	-0.4494967	
2.47875	-0.8788599	-0.07748423	-0.4496285	
2.4788	-0.8791552	-0.07752346	-0.4496485	
2.47885	-0.8777573	-0.0775172	-0.4497668	
2.4789	-0.8785233	-0.07755071	-0.4497658	
2.47895	-0.8771648	-0.0775476	-0.4498878	
2.479	-0.8777972	-0.07758198	-0.4499004	
2.47905	-0.8764624	-0.07757203	-0.4500404	
2.4791	-0.8774697	-0.07760335	-0.450055	
2.47915	-0.8770027	-0.0776318	-0.4501155	
2.4792	-0.8770046	-0.07766837	-0.4501348	
2.47925	-0.8763392	-0.07770032	-0.4501663	
2.4793	-0.8750286	-0.07771412	-0.4503658	
2.47935	-0.8738047	-0.07773987	-0.450673	
2.4794	-0.8725674	-0.07778655	-0.4509946	
2.47945	-0.8719969	-0.07784123	-0.4512702	
2.4795	-0.871925	-0.07790074	-0.4515047	
2.47955	-0.871927	-0.07796276	-0.4517125	
2.4796	-0.8719289	-0.07802423	-0.4518985	
2.47965	-0.871917	-0.07808089	-0.4520621	
2.4797	-0.8718601	-0.07813889	-0.4522108	
2.47975	-0.8717631	-0.07819308	-0.452341	
2.4798	-0.8716272	-0.07824763	-0.452455	
2.47985	-0.8714544	-0.07829863	-0.4525507	
2.4799	-0.871245	-0.07834925	-0.4526304	
2.47995	-0.8710003	-0.07839753	-0.4526933	
2.48	-0.8707221	-0.07844208	-0.4527377	
2.48005	-0.870411	-0.07848457	-0.4527671	
2.4801	-0.8700679	-0.07852714	-0.4527824	
2.48015	-0.8696951	-0.07856894	-0.4527821	
2.4802	-0.8692954	-0.07860912	-0.4527653	
2.48025	-0.8688715	-0.0786477	-0.4527319	
2.4803	-0.8684269	-0.07868484	-0.452682	
2.48035	-0.8670679	-0.07872785	-0.4527773	
2.4804	-0.8658818	-0.07874281	-0.4530121	
2.48045	-0.8647136	-0.0787603	-0.4533085	
2.4805	-0.8635522	-0.07878806	-0.4535979	
2.48055	-0.8628796	-0.0788191	-0.4538493	
2.4806	-0.8626027	-0.0788514	-0.4540655	
2.48065	-0.8626049	-0.07888452	-0.4542506	
2.4807	-0.862607	-0.07891773	-0.4544144	
2.48075	-0.862609	-0.07895023	-0.454558	
2.4808	-0.8626108	-0.07898165	-0.4546825	
2.48085	-0.8626123	-0.07901189	-0.4547885	
2.4809	-0.8626136	-0.07904097	-0.4548768	
2.48095	-0.8626146	-0.07906901	-0.4549478	
2.481	-0.8626152	-0.07909659	-0.4550031	
2.48105	-0.8626158	-0.07912299	-0.4550421	
2.4811	-0.8626159	-0.07914945	-0.455066	
2.48115	-0.8626143	-0.0791764	-0.455074	
2.4812	-0.8626037	-0.07920323	-0.4550653	
2.48125	-0.8625768	-0.07922952	-0.4550394	
2.4813	-0.8625262	-0.07925542	-0.4549965	
2.48135	-0.8624443	-0.07928038	-0.4549369	
2.4814	-0.8623241	-0.07930531	-0.4548611	
2.48145	-0.8621597	-0.0793303	-0.4547693	
2.4815	-0.861946	-0.07935534	-0.4546617	
2.48155	-0.861679	-0.07938068	-0.4545385	
2.4816	-0.860274	-0.07938871	-0.454646	
2.48165	-0.8589882	-0.07939916	-0.454874	
2.4817	-0.8576841	-0.07942034	-0.455166	
2.48175	-0.8564009	-0.07945483	-0.4554676	
2.4818	-0.8557704	-0.07949037	-0.4557278	
2.48185	-0.8553644	-0.07952724	-0.4559602	
2.4819	-0.8551804	-0.07956488	-0.4561653	
2.48195	-0.8551826	-0.07960251	-0.4563441	
2.482	-0.8551849	-0.07964047	-0.4565029	
2.48205	-0.8551869	-0.07967807	-0.4566422	
2.4821	-0.8551887	-0.07971501	-0.4567624	
2.48215	-0.8551902	-0.07975107	-0.4568642	
2.4822	-0.8551913	-0.07978629	-0.4569489	
2.48225	-0.855192	-0.07982191	-0.4570177	
2.4823	-0.8551911	-0.07985786	-0.4570691	
2.48235	-0.8551787	-0.07989346	-0.457102	
2.4824	-0.8551455	-0.07992794	-0.4571157	
2.48245	-0.8550823	-0.07996153	-0.4571109	
2.4825	-0.8549803	-0.07999453	-0.4570881	
2.48255	-0.8548317	-0.08002697	-0.457048	
2.4826	-0.8546293	-0.08005793	-0.4569904	
2.48265	-0.854367	-0.08008809	-0.4569157	
2.4827	-0.8540406	-0.08011785	-0.4568243	
2.48275	-0.8536477	-0.08014726	-0.4567164	
2.4828	-0.8520828	-0.0801794	-0.4567771	
2.48285	-0.8507156	-0.08019276	-0.457009	
2.4829	-0.8493673	-0.08021716	-0.4573194	
2.48295	-0.8480264	-0.08025749	-0.4576309	
2.483	-0.8473303	-0.08030396	-0.4578979	
2.48305	-0.8471552	-0.08035337	-0.4581223	
2.4831	-0.8471577	-0.08040655	-0.4583142	
2.48315	-0.8471601	-0.08046022	-0.4584801	
2.4832	-0.8471622	-0.0805123	-0.4586251	
2.48325	-0.8471258	-0.0805615	-0.458751	
2.4833	-0.8470637	-0.08060813	-0.4588572	
2.48335	-0.8469758	-0.08065218	-0.4589423	
2.4834	-0.8468623	-0.08069294	-0.4590056	
2.48345	-0.8467216	-0.08073066	-0.4590473	
2.4835	-0.8465522	-0.08076558	-0.4590678	
2.48355	-0.8463517	-0.08079804	-0.4590679	
2.4836	-0.8461182	-0.08082838	-0.4590484	
2.48365	-0.8458494	-0.080857	-0.4590101	
2.4837	-0.8455438	-0.08088369	-0.4589534	
2.48375	-0.8451999	-0.08090894	-0.4588788	
2.4838	-0.8448169	-0.08093317	-0.4587868	
2.48385	-0.843257	-0.08096742	-0.4588477	
2.4839	-0.8418974	-0.08097926	-0.4590846	
2.48395	-0.8405575	-0.0810043	-0.4593979	
2.484	-0.8392217	-0.08104675	-0.4597081	
2.48405	-0.8386688	-0.08109529	-0.4599678	
2.4841	-0.8386711	-0.08114693	-0.4601815	
2.48415	-0.8386738	-0.08120054	-0.4603658	
2.4842	-0.8386764	-0.08125284	-0.4605229	
2.48425	-0.8386788	-0.0813013	-0.460655	
2.4843	-0.8386461	-0.08134541	-0.4607646	
2.48435	-0.8385873	-0.08138452	-0.4608513	
2.4844	-0.8385009	-0.08142111	-0.4609186	
2.48445	-0.8383893	-0.08145576	-0.4609663	
2.4845	-0.8382535	-0.08148837	-0.4609925	
2.48455	-0.8380929	-0.08151807	-0.4609966	
2.4846	-0.8379056	-0.08154504	-0.4609786	
2.48465	-0.8376895	-0.08156963	-0.4609394	
2.4847	-0.837442	-0.08159234	-0.4608799	
2.48475	-0.837161	-0.08161359	-0.460801	
2.4848	-0.8368447	-0.08163297	-0.4607032	
2.48485	-0.8364919	-0.08165109	-0.460587	
2.4849	-0.8349665	-0.08168321	-0.4606906	
2.48495	-0.8335981	-0.08170693	-0.4609431	
2.485	-0.8322128	-0.08174243	-0.4612569	
2.48505	-0.8308418	-0.08179262	-0.4615696	
2.4851	-0.8301452	-0.08184744	-0.4618367	
2.48515	-0.8299873	-0.08190347	-0.4620594	
2.4852	-0.8299899	-0.08196091	-0.4622482	
2.48525	-0.8299923	-0.08201597	-0.4624099	
2.4853	-0.8299946	-0.08206772	-0.4625467	
2.48535	-0.8299964	-0.08211547	-0.4626616	
2.4854	-0.8299907	-0.08215868	-0.462754	
2.48545	-0.8299722	-0.08219852	-0.4628251	
2.4855	-0.8299396	-0.08223498	-0.462873	
2.48555	-0.8298907	-0.08226734	-0.4628969	
2.4856	-0.8298218	-0.08229591	-0.4628971	
2.48565	-0.8297282	-0.08232119	-0.4628742	
2.4857	-0.8296048	-0.0823437	-0.4628292	
2.48575	-0.8294464	-0.08236401	-0.4627632	
2.4858	-0.8292482	-0.0823826	-0.4626774	
2.48585	-0.8290057	-0.08239931	-0.4625721	
2.4859	-0.8287145	-0.08241488	-0.4624484	
2.48595	-0.8283719	-0.0824298	-0.4623068	
2.486	-0.8267983	-0.0824549	-0.4624091	
2.48605	-0.8253741	-0.08247882	-0.462659	
2.4861	-0.8239254	-0.08251656	-0.4629708	
2.48615	-0.8224959	-0.0825698	-0.4632847	
2.4862	-0.8217543	-0.0826281	-0.4635527	
2.48625	-0.8215677	-0.08268758	-0.463775	
2.4863	-0.8215702	-0.08274921	-0.4639618	
2.48635	-0.8215727	-0.08280922	-0.4641209	
2.4864	-0.8215749	-0.08286452	-0.4642543	
2.48645	-0.8215418	-0.08291497	-0.4643666	
2.4865	-0.8214858	-0.0829616	-0.4644568	
2.48655	-0.8214093	-0.08300441	-0.4645241	
2.4866	-0.8213144	-0.08304323	-0.4645666	
2.48665	-0.8211999	-0.08307752	-0.4645837	
2.4867	-0.8210635	-0.08310766	-0.4645758	
2.48675	-0.820902	-0.08313408	-0.4645438	
2.4868	-0.8207121	-0.08315735	-0.4644887	
2.48685	-0.8204902	-0.08317779	-0.4644115	
2.4869	-0.820233	-0.08319563	-0.4643133	
2.48695	-0.8199378	-0.08321164	-0.4641949	
2.487	-0.8196018	-0.08322606	-0.4640571	
2.48705	-0.8179793	-0.08324876	-0.4641213	
2.4871	-0.8165313	-0.08326383	-0.4643497	
2.48715	-0.8150786	-0.08329441	-0.4646491	
2.4872	-0.8136399	-0.08334282	-0.4649512	
2.48725	-0.8130317	-0.08339673	-0.4652016	
2.4873	-0.8130342	-0.0834526	-0.465403	
2.48735	-0.8130368	-0.08351092	-0.4655721	
2.4874	-0.8130394	-0.0835663	-0.465712	
2.48745	-0.8129807	-0.08361591	-0.4658278	
2.4875	-0.8129224	-0.08366143	-0.4659199	
2.48755	-0.8128059	-0.08370179	-0.46599	
2.4876	-0.8126783	-0.08373865	-0.4660369	
2.48765	-0.8125274	-0.0837717	-0.4660588	
