%time,field.layout.data_offset,field.data0,field.data1,field.data2
678303000000,0,0.34965741634368896,0.36472824215888977,0.7637414932250977
678310000000,0,0.34933745861053467,0.3648539185523987,0.7638049125671387
678317000000,0,0.34903815388679504,0.3649713397026062,0.7638642191886902
678319000000,0,0.34876468777656555,0.36507850885391235,0.7639183402061462
678319000000,0,0.3484732210636139,0.36516278982162476,0.7639859914779663
678319000000,0,0.3481829762458801,0.3652290999889374,0.7640591263771057
678320000000,0,0.3479059636592865,0.36528128385543823,0.764132559299469
678326000000,0,0.34764915704727173,0.3653223514556885,0.7642030119895935
678330000000,0,0.34737956523895264,0.3654022216796875,0.7642648220062256
678335000000,0,0.3471135199069977,0.3655030131340027,0.7643185257911682
678338000000,0,0.3468611240386963,0.36561256647109985,0.7643648386001587
678344000000,0,0.3466281294822693,0.3657228946685791,0.7644044756889343
678353000000,0,0.3464173674583435,0.3658289313316345,0.764438271522522
678354000000,0,0.34622958302497864,0.36592772603034973,0.7644668817520142
678354000000,0,0.3460231423377991,0.36600327491760254,0.764509379863739
678358000000,0,0.3458138406276703,0.3660609722137451,0.764558732509613
678361000000,0,0.34561172127723694,0.36610499024391174,0.7646102905273438
678369000000,0,0.34542280435562134,0.3661385476589203,0.7646609544754028
678376000000,0,0.34525030851364136,0.36616405844688416,0.7647088170051575
678378000000,0,0.34509551525115967,0.36618345975875854,0.7647529244422913
678385000000,0,0.3449168801307678,0.36624670028686523,0.7647903561592102
678391000000,0,0.3447309136390686,0.3663347363471985,0.7648220062255859
678397000000,0,0.3445483446121216,0.3664345145225525,0.7648486495018005
678400000000,0,0.34437575936317444,0.3665373623371124,0.7648710012435913
678406000000,0,0.3441782593727112,0.3666224181652069,0.7649074792861938
678412000000,0,0.3439736068248749,0.3666926622390747,0.764951229095459
678417000000,0,0.3437732458114624,0.366750568151474,0.7649976015090942
678418000000,0,0.34358417987823486,0.3667982220649719,0.7650436758995056
678425000000,0,0.34341031312942505,0.36683741211891174,0.7650874853134155
678431000000,0,0.34321287274360657,0.36688417196273804,0.7651365995407104
678437000000,0,0.3430090844631195,0.3669336438179016,0.7651868462562561
678439000000,0,0.3428100645542145,0.36698269844055176,0.7652356624603271
678447000000,0,0.3426225781440735,0.3670293688774109,0.7652814984321594
678454000000,0,0.3424503803253174,0.36707252264022827,0.7653234004974365
678458000000,0,0.3422156274318695,0.3671471178531647,0.765375554561615
678461000000,0,0.3419516682624817,0.36723819375038147,0.765431821346283
678466000000,0,0.341680645942688,0.3673356771469116,0.7654882669448853
678475000000,0,0.3414168357849121,0.36743298172950745,0.7655423879623413
678478000000,0,0.3411688804626465,0.36752596497535706,0.765592634677887
678479000000,0,0.3409006893634796,0.3676278591156006,0.7656466364860535
678483000000,0,0.34063127636909485,0.36773091554641724,0.7657005786895752
678495000000,0,0.3403726816177368,0.3678302764892578,0.7657521963119507
678498000000,0,0.3400915563106537,0.36794209480285645,0.7658070921897888
678498000000,0,0.33980831503868103,0.36805689334869385,0.7658616304397583
678505000000,0,0.3395358920097351,0.3681686222553253,0.7659136056900024
678513000000,0,0.33928194642066956,0.3682735860347748,0.765961766242981
678521000000,0,0.3390505313873291,0.36836978793144226,0.7660053968429565
678524000000,0,0.33881106972694397,0.36847370862960815,0.7660490870475769
678524000000,0,0.3385768234729767,0.3685779869556427,0.766090989112854
678528000000,0,0.3383558690547943,0.3686780035495758,0.7661299109458923
678537000000,0,0.33815276622772217,0.3687710165977478,0.7661652565002441
678540000000,0,0.3379696011543274,0.36885562539100647,0.7661968469619751
678543000000,0,0.3378068208694458,0.36893129348754883,0.76622474193573
678543000000,0,0.3376086950302124,0.36901840567588806,0.7662605047225952
678556000000,0,0.3373968303203583,0.3691089153289795,0.7662997245788574
678557000000,0,0.33718544244766235,0.36919766664505005,0.7663393020629883
678559000000,0,0.33698341250419617,0.36928147077560425,0.7663774490356445
678559000000,0,0.3367958962917328,0.36935853958129883,0.7664130330085754
678563000000,0,0.3366255760192871,0.3694280683994293,0.7664454579353333
678564000000,0,0.33647334575653076,0.3694898784160614,0.7664745450019836
678566000000,0,0.336297869682312,0.3695650100708008,0.7665068507194519
678575000000,0,0.3361153304576874,0.36964523792266846,0.7665398120880127
678580000000,0,0.33593615889549255,0.36972519755363464,0.7665717601776123
678584000000,0,0.3357667922973633,0.3698015809059143,0.7666016817092896
678585000000,0,0.33561083674430847,0.3698754906654358,0.7666279673576355
678588000000,0,0.3354699909687042,0.36994463205337524,0.766650915145874
678595000000,0,0.3352961242198944,0.37001660466194153,0.76668381690979
678600000000,0,0.3351089358329773,0.3700917065143585,0.7667200565338135
678607000000,0,0.33492138981819153,0.37016555666923523,0.7667567729949951
678607000000,0,0.33474165201187134,0.370235413312912,0.7667922377586365
678611000000,0,0.33457452058792114,0.37029972672462463,0.7668253779411316
678615000000,0,0.3344224989414215,0.37035781145095825,0.7668555974960327
678620000000,0,0.33428648114204407,0.3704094886779785,0.7668827176094055
678627000000,0,0.33416634798049927,0.370454877614975,0.7669066786766052
678630000000,0,0.3340613543987274,0.37049439549446106,0.7669276595115662
678630000000,0,0.3338823616504669,0.37056905031204224,0.7669613361358643
678632000000,0,0.33366450667381287,0.37066251039505005,0.7670015692710876
678638000000,0,0.33343157172203064,0.37076374888420105,0.7670441269874573
678642000000,0,0.3331991136074066,0.37086546421051025,0.7670863270759583
678648000000,0,0.33297693729400635,0.37096309661865234,0.7671264410018921
678651000000,0,0.3327707052230835,0.37105393409729004,0.7671635746955872
678651000000,0,0.3325311541557312,0.3711566627025604,0.767207682132721
678651000000,0,0.3322809040546417,0.37126240134239197,0.7672542929649353
678655000000,0,0.3320346474647522,0.371365487575531,0.7673004269599915
678660000000,0,0.3318014442920685,0.3714624345302582,0.7673442959785461
678666000000,0,0.33158645033836365,0.3715513348579407,0.7673848271369934
678671000000,0,0.3313920795917511,0.37163135409355164,0.7674214839935303
678674000000,0,0.33118173480033875,0.37168723344802856,0.767471432685852
678674000000,0,0.3309703469276428,0.37172555923461914,0.7675275802612305
678674000000,0,0.33076733350753784,0.37175121903419495,0.7675851583480835
678683000000,0,0.3305782973766327,0.3717678189277649,0.7676411271095276
678685000000,0,0.330406129360199,0.37177804112434387,0.7676936388015747
678686000000,0,0.3302519619464874,0.3717866539955139,0.767740786075592
678688000000,0,0.33006495237350464,0.37180954217910767,0.7677940726280212
678690000000,0,0.3298652768135071,0.3718426525592804,0.7678480744361877
678691000000,0,0.3296661972999573,0.37188076972961426,0.7679002285003662
678692000000,0,0.3294760286808014,0.3719203472137451,0.7679489850997925
678692000000,0,0.32929959893226624,0.3719591796398163,0.7679934501647949
678707000000,0,0.3291393518447876,0.3719985783100128,0.7680323719978333
678710000000,0,0.3289961516857147,0.37203699350357056,0.7680660486221313
678711000000,0,0.328840047121048,0.37207940220832825,0.7681027054786682
678711000000,0,0.3286825120449066,0.3721267580986023,0.7681381702423096
678716000000,0,0.32853081822395325,0.3721751570701599,0.7681713700294495
678721000000,0,0.3283892869949341,0.37222209572792053,0.7682017087936401
678726000000,0,0.328260213136673,0.37226879596710205,0.7682281136512756
678730000000,0,0.32814449071884155,0.3723137378692627,0.7682507038116455
678730000000,0,0.3280421197414398,0.3723556399345398,0.768269956111908
678731000000,0,0.3279228210449219,0.3724004030227661,0.7682938575744629
678731000000,0,0.32779794931411743,0.37245088815689087,0.768317699432373
678731000000,0,0.3276749551296234,0.37250274419784546,0.7683404684066772
678735000000,0,0.32755836844444275,0.3725532293319702,0.7683615684509277
678738000000,0,0.32745084166526794,0.37260326743125916,0.7683798670768738
678740000000,0,0.3273535966873169,0.3726513683795929,0.7683954238891602
678742000000,0,0.32726696133613586,0.3726961612701416,0.7684085965156555
678745000000,0,0.32714250683784485,0.37278351187705994,0.7684201002120972
678749000000,0,0.32699957489967346,0.37289953231811523,0.7684281468391418
678751000000,0,0.32685115933418274,0.37302854657173157,0.768433690071106
678751000000,0,0.3267056345939636,0.37316012382507324,0.7684374451637268
678754000000,0,0.3265681564807892,0.37329012155532837,0.7684390544891357
678756000000,0,0.32644161581993103,0.3734140992164612,0.7684390544891357
678763000000,0,0.326327383518219,0.37352892756462097,0.7684380412101746
678770000000,0,0.326187402009964,0.3736160397529602,0.7684547305107117
678771000000,0,0.32603719830513,0.37368202209472656,0.7684817314147949
678771000000,0,0.3258870244026184,0.3737318813800812,0.768514096736908
678771000000,0,0.32574325799942017,0.37376949191093445,0.7685483694076538
678773000000,0,0.3256096839904785,0.37379777431488037,0.7685824036598206
678782000000,0,0.32548823952674866,0.3738190233707428,0.7686147689819336
678788000000,0,0.3253796100616455,0.37383490800857544,0.7686446905136108
678788000000,0,0.3252837061882019,0.37384673953056335,0.7686718106269836
678791000000,0,0.3251643478870392,0.37385740876197815,0.7687070369720459
678791000000,0,0.32503533363342285,0.3738781809806824,0.7687421441078186
678792000000,0,0.32490575313568115,0.37390434741973877,0.7687755823135376
678798000000,0,0.3247813880443573,0.3739352822303772,0.768805742263794
678801000000,0,0.3246656060218811,0.3739684522151947,0.7688323259353638
678804000000,0,0.32456016540527344,0.3740016222000122,0.7688555121421814
678805000000,0,0.3244657516479492,0.3740333318710327,0.7688755393028259
678807000000,0,0.32438230514526367,0.37406274676322937,0.768892765045166
678810000000,0,0.32427772879600525,0.3740946054458618,0.768916130065918
678811000000,0,0.32416433095932007,0.37413468956947327,0.7689396739006042
678811000000,0,0.32405024766921997,0.3741782307624817,0.7689622640609741
678811000000,0,0.32394060492515564,0.3742244839668274,0.7689825296401978
678811000000,0,0.3238384425640106,0.37427109479904175,0.7690001726150513
678821000000,0,0.32374536991119385,0.37431591749191284,0.7690154314041138
678826000000,0,0.3236619830131531,0.374357670545578,0.7690285444259644
678831000000,0,0.3235882520675659,0.3743956983089447,0.7690397500991821
678832000000,0,0.32349175214767456,0.37443414330482483,0.769058346748352
678832000000,0,0.3233850598335266,0.3744792640209198,0.7690780758857727
678839000000,0,0.3232765197753906,0.37452664971351624,0.769097626209259
678842000000,0,0.323171466588974,0.37457573413848877,0.7691154479980469
678846000000,0,0.3230730891227722,0.37462449073791504,0.7691311836242676
678849000000,0,0.32298311591148376,0.37467095255851746,0.7691449522972107
678853000000,0,0.32290226221084595,0.3747139573097229,0.7691568732261658
678857000000,0,0.3228306174278259,0.374752938747406,0.7691670656204224
678864000000,0,0.32273244857788086,0.37479180097579956,0.7691860795021057
678869000000,0,0.32262182235717773,0.3748369514942169,0.7692070603370667
678874000000,0,0.3225080668926239,0.37488412857055664,0.7692283987998962
678874000000,0,0.3223972022533417,0.37493276596069336,0.7692483067512512
678874000000,0,0.32229289412498474,0.3749810755252838,0.7692661285400391
678876000000,0,0.32219719886779785,0.3750270903110504,0.7692819237709045
678881000000,0,0.3220607340335846,0.3750807046890259,0.7693085670471191
678891000000,0,0.3219044506549835,0.3751423954963684,0.7693389654159546
678894000000,0,0.32174238562583923,0.37520647048950195,0.769370436668396
678902000000,0,0.32158362865448,0.3752692937850952,0.7694012522697449
678910000000,0,0.3214337229728699,0.37532860040664673,0.7694302797317505
678914000000,0,0.3212294578552246,0.3754153847694397,0.7694680094718933
678922000000,0,0.32099971175193787,0.3755156099796295,0.7695096135139465
678934000000,0,0.3207637667655945,0.37561994791030884,0.7695518136024475
678934000000,0,0.32053399085998535,0.37572234869003296,0.7695925235748291
678941000000,0,0.3203178942203522,0.3758190870285034,0.7696305513381958
678947000000,0,0.3201196491718292,0.37590810656547546,0.7696653008460999
678948000000,0,0.3198639154434204,0.3759883642196655,0.7697218656539917
678950000000,0,0.3195829689502716,0.3760596513748169,0.7697896361351013
678952000000,0,0.31929811835289,0.37612223625183105,0.7698614597320557
678964000000,0,0.3190229833126068,0.376176655292511,0.769932746887207
678971000000,0,0.3187657296657562,0.3762235939502716,0.7700006365776062
678972000000,0,0.3184957802295685,0.37628138065338135,0.7700690627098083
678980000000,0,0.31822940707206726,0.3763434588909149,0.7701348662376404
678990000000,0,0.3179766535758972,0.3764055371284485,0.7701961994171143
678995000000,0,0.3177432417869568,0.37646493315696716,0.770251989364624
679004000000,0,0.31744030117988586,0.376537948846817,0.7703261375427246
679013000000,0,0.31710654497146606,0.37661635875701904,0.770408570766449
679016000000,0,0.3167676329612732,0.3766966164112091,0.7704920172691345
679020000000,0,0.3164399564266205,0.3767757713794708,0.7705720663070679
679027000000,0,0.31614598631858826,0.37686383724212646,0.7706380486488342
679031000000,0,0.3158857524394989,0.37695732712745667,0.7706910967826843
679037000000,0,0.3156578838825226,0.3770501911640167,0.7707337737083435
679053000000,0,0.31546008586883545,0.37714046239852905,0.7707674503326416
679057000000,0,0.3152896761894226,0.37722644209861755,0.770793616771698
679071000000,0,0.3150545358657837,0.3773014545440674,0.7708448171615601
679076000000,0,0.31478869915008545,0.3773699402809143,0.7709082961082458
679076000000,0,0.3145148754119873,0.3774331212043762,0.7709761261940002
679084000000,0,0.314247727394104,0.37749162316322327,0.7710433006286621
679095000000,0,0.31399616599082947,0.3775446116924286,0.7711071372032166
679096000000,0,0.3136451840400696,0.3776194751262665,0.7711963653564453
679096000000,0,0.31324660778045654,0.37771013379096985,0.7712958455085754
679101000000,0,0.31283506751060486,0.37780678272247314,0.7713974118232727
679110000000,0,0.3124328851699829,0.377903014421463,0.7714959383010864
679114000000,0,0.31205374002456665,0.3779948055744171,0.7715882658958435
679116000000,0,0.3117052912712097,0.3780798316001892,0.7716727256774902
679119000000,0,0.3113909959793091,0.3781600296497345,0.7717475891113281
679125000000,0,0.31111156940460205,0.3782368302345276,0.7718121409416199
679140000000,0,0.3107946515083313,0.3783705532550812,0.7718700766563416
679140000000,0,0.3104676604270935,0.37854111194610596,0.7719190716743469
679152000000,0,0.3101482391357422,0.37872737646102905,0.7719603776931763
679163000000,0,0.3098471760749817,0.37891677021980286,0.7719945907592773
679172000000,0,0.3095376193523407,0.3790750503540039,0.772041916847229
679177000000,0,0.30923590064048767,0.3792080581188202,0.7720951437950134
679180000000,0,0.3089519739151001,0.3793194890022278,0.7721496820449829
679183000000,0,0.3086913228034973,0.37941256165504456,0.772202730178833
679197000000,0,0.3083418607711792,0.3795219361782074,0.7722795605659485
679197000000,0,0.3079513609409332,0.37963682413101196,0.7723679542541504
679203000000,0,0.30755165219306946,0.37975019216537476,0.7724597454071045
679212000000,0,0.30716314911842346,0.3798576891422272,0.7725497484207153
679218000000,0,0.3067982494831085,0.3799568712711334,0.7726346850395203
679218000000,0,0.306434690952301,0.3801049590110779,0.7727028727531433
679225000000,0,0.3060874938964844,0.38027727603912354,0.7727575898170471
679232000000,0,0.3057267963886261,0.38043203949928284,0.7728225588798523
679237000000,0,0.305372953414917,0.38056907057762146,0.7728911638259888
679237000000,0,0.3050385117530823,0.3806890845298767,0.7729591131210327
679237000000,0,0.30473050475120544,0.3807932138442993,0.7730236649513245
679241000000,0,0.30445224046707153,0.3808838725090027,0.773082971572876
679247000000,0,0.3042045831680298,0.3809642493724823,0.7731357216835022
679252000000,0,0.30398672819137573,0.3810347318649292,0.7731820940971375
679257000000,0,0.3037968873977661,0.3810959458351135,0.7732224464416504
679258000000,0,0.30363279581069946,0.38114869594573975,0.773257315158844
679258000000,0,0.3034646809101105,0.3812014162540436,0.7732936143875122
679258000000,0,0.30330121517181396,0.38126158714294434,0.7733259797096252
679261000000,0,0.3031476140022278,0.3813255727291107,0.7733538746833801
679265000000,0,0.30300676822662354,0.3813936114311218,0.7733763456344604
679268000000,0,0.3028799593448639,0.3814612329006195,0.7733944058418274
679273000000,0,0.3027673661708832,0.3815256655216217,0.7734088897705078
679278000000,0,0.3026685416698456,0.38158532977104187,0.7734205722808838
679278000000,0,0.30258259177207947,0.38163939118385315,0.7734299302101135
679278000000,0,0.3025083839893341,0.38168761134147644,0.7734374403953552
679284000000,0,0.3024447560310364,0.3817300796508789,0.7734434604644775
679288000000,0,0.30233603715896606,0.38180145621299744,0.7734547257423401
679292000000,0,0.30220356583595276,0.3819192945957184,0.7734582424163818
679297000000,0,0.3020617663860321,0.3820634186267853,0.7734560370445251
679301000000,0,0.3019201159477234,0.38221776485443115,0.7734503746032715
679301000000,0,0.30178460478782654,0.38237184286117554,0.7734427452087402
679301000000,0,0.3016587197780609,0.38251906633377075,0.7734342217445374
679305000000,0,0.3015442490577698,0.3826555907726288,0.7734254598617554
679310000000,0,0.30144184827804565,0.3827795386314392,0.7734169960021973
679313000000,0,0.301351398229599,0.3828901946544647,0.7734090685844421
679319000000,0,0.30127233266830444,0.38298776745796204,0.7734017968177795
679321000000,0,0.30120378732681274,0.3830728828907013,0.7733952403068542
679321000000,0,0.30109918117523193,0.383113831281662,0.7734153270721436
679322000000,0,0.30097633600234985,0.38314080238342285,0.7734460234642029
679326000000,0,0.30084723234176636,0.3831578195095062,0.773482084274292
679330000000,0,0.30068811774253845,0.38317790627479553,0.7735269665718079
679336000000,0,0.30051687359809875,0.3832038938999176,0.7735737562179565
679339000000,0,0.3003452718257904,0.383232444524765,0.7736197710037231
679341000000,0,0.30018073320388794,0.38326138257980347,0.7736632823944092
679341000000,0,0.30002766847610474,0.38328930735588074,0.7737033367156982
679345000000,0,0.2998883128166199,0.38331538438796997,0.7737395167350769
679349000000,0,0.2997635304927826,0.38333916664123535,0.7737717032432556
679354000000,0,0.2996532618999481,0.38336047530174255,0.7738000154495239
679359000000,0,0.29955679178237915,0.3833806812763214,0.773824155330658
679359000000,0,0.2994731366634369,0.3834041357040405,0.7738430500030518
679361000000,0,0.2993706464767456,0.38343286514282227,0.7738664150238037
679363000000,0,0.2992606461048126,0.38347578048706055,0.7738875150680542
679367000000,0,0.29915061593055725,0.3835282325744629,0.7739054560661316
679371000000,0,0.29904523491859436,0.3835843801498413,0.7739206552505493
679376000000,0,0.298947274684906,0.38364043831825256,0.7739334106445312
679381000000,0,0.2988581359386444,0.38369399309158325,0.7739441394805908
679396000000,0,0.29877835512161255,0.38374367356300354,0.7739531397819519
679401000000,0,0.29864591360092163,0.38378486037254333,0.7739822864532471
679401000000,0,0.2984859049320221,0.3838481605052948,0.7740129828453064
679401000000,0,0.2983153462409973,0.3839225769042969,0.7740433812141418
679412000000,0,0.2981454133987427,0.3840007185935974,0.7740722894668579
679422000000,0,0.2979830801486969,0.38407835364341736,0.774098813533783
679422000000,0,0.2978324294090271,0.3841548562049866,0.7741218209266663
679441000000,0,0.2976955771446228,0.38422733545303345,0.7741416692733765
679442000000,0,0.29749545454978943,0.3843320608139038,0.7741714715957642
679442000000,0,0.2972639799118042,0.38445720076560974,0.774204671382904
679461000000,0,0.29702261090278625,0.38458970189094543,0.7742385268211365
679461000000,0,0.29678526520729065,0.384721040725708,0.7742713689804077
679463000000,0,0.2964770793914795,0.3848699629306793,0.7743214964866638
679473000000,0,0.29613739252090454,0.3850261867046356,0.774379312992096
679482000000,0,0.29579228162765503,0.38518020510673523,0.7744395136833191
679482000000,0,0.2954584062099457,0.38532617688179016,0.7744985818862915
679499000000,0,0.29514580965042114,0.385460764169693,0.7745543718338013
679502000000,0,0.29478591680526733,0.38566115498542786,0.7746036648750305
679522000000,0,0.29441148042678833,0.38590148091316223,0.7746442556381226
679522000000,0,0.29404380917549133,0.38615643978118896,0.7746776342391968
679526000000,0,0.29369601607322693,0.3864094614982605,0.7747050523757935
679531000000,0,0.29335111379623413,0.38662463426589966,0.7747440934181213
679537000000,0,0.2929380238056183,0.3868270516395569,0.774809718132019
679541000000,0,0.29249951243400574,0.38701266050338745,0.7748891115188599
679541000000,0,0.2920635938644409,0.3871797025203705,0.7749737501144409
679541000000,0,0.2916477918624878,0.3873278796672821,0.7750580310821533
679543000000,0,0.29126232862472534,0.38745781779289246,0.7751384377479553
679546000000,0,0.29091233015060425,0.38757067918777466,0.7752128839492798
679553000000,0,0.2905995547771454,0.3876679241657257,0.7752804756164551
679556000000,0,0.29032349586486816,0.38775119185447693,0.7753407955169678
679560000000,0,0.2901120185852051,0.3878387212753296,0.7753786444664001
679561000000,0,0.2899502217769623,0.3879251480102539,0.7754007577896118
679561000000,0,0.28982657194137573,0.38800710439682007,0.7754120826721191
679563000000,0,0.2897322475910187,0.3880857825279236,0.7754151225090027
679564000000,0,0.28966039419174194,0.3881649374961853,0.7754108309745789
679569000000,0,0.2896057367324829,0.3882412314414978,0.7754020094871521
679573000000,0,0.28956425189971924,0.3883123993873596,0.7753908038139343
679575000000,0,0.2895328402519226,0.38837724924087524,0.7753785252571106
679575000000,0,0.2895090878009796,0.38843536376953125,0.7753661274909973
679583000000,0,0.2894911766052246,0.38848671317100525,0.7753542065620422
679583000000,0,0.28944799304008484,0.38852593302726746,0.7753546833992004
679583000000,0,0.2893907129764557,0.3885747194290161,0.775356650352478
679583000000,0,0.2893269956111908,0.38863030076026917,0.7753584980964661
679583000000,0,0.28926190733909607,0.3886878788471222,0.775360107421875
679583000000,0,0.28919872641563416,0.38874420523643494,0.7753615379333496
679583000000,0,0.28913941979408264,0.3887972831726074,0.7753627300262451
679588000000,0,0.2890850901603699,0.3888460397720337,0.7753638029098511
679590000000,0,0.28903618454933167,0.38888996839523315,0.7753646969795227
679593000000,0,0.2889927923679352,0.38892897963523865,0.7753654718399048
679598000000,0,0.2889547049999237,0.3889632225036621,0.7753661274909973
679602000000,0,0.288921594619751,0.3889929950237274,0.7753666639328003
679602000000,0,0.2888930141925812,0.3890186548233032,0.7753670811653137
679602000000,0,0.2888684868812561,0.38904646039009094,0.7753654718399048
679607000000,0,0.28884756565093994,0.38907474279403687,0.7753626108169556
679610000000,0,0.2887560725212097,0.38909202814102173,0.7753865122795105
679616000000,0,0.28862395882606506,0.38912534713745117,0.7754182815551758
679620000000,0,0.28847184777259827,0.38916727900505066,0.7754536271095276
679622000000,0,0.2883135974407196,0.38921278715133667,0.7754896879196167
679622000000,0,0.28815820813179016,0.3892585337162018,0.7755246162414551
679623000000,0,0.28801119327545166,0.38930246233940125,0.7755573391914368
679626000000,0,0.2878757119178772,0.38934335112571716,0.775587260723114
679631000000,0,0.28775322437286377,0.3893805742263794,0.7756140828132629
679632000000,0,0.2876441478729248,0.38941386342048645,0.7756378650665283
679636000000,0,0.28754889965057373,0.38945162296295166,0.7756556272506714
679642000000,0,0.287466436624527,0.3895131051540375,0.7756613492965698
679642000000,0,0.28739550709724426,0.38958674669265747,0.7756592035293579
679645000000,0,0.2873348593711853,0.38966765999794006,0.7756513357162476
679649000000,0,0.2872832715511322,0.3897498548030853,0.7756401300430298
679652000000,0,0.28723958134651184,0.3898293077945709,0.7756272554397583
679657000000,0,0.28720271587371826,0.38990357518196106,0.7756139636039734
679662000000,0,0.28717172145843506,0.38997140526771545,0.7756009101867676
679662000000,0,0.287145733833313,0.39003223180770874,0.7755886316299438
679663000000,0,0.28708791732788086,0.3900468945503235,0.7756022810935974
679663000000,0,0.2870124876499176,0.3900410532951355,0.7756285071372986
679663000000,0,0.2869291603565216,0.3900226056575775,0.7756615281105042
679665000000,0,0.2868443727493286,0.39000535011291504,0.7756946086883545
679673000000,0,0.2867622971534729,0.38999056816101074,0.7757260203361511
679677000000,0,0.2866617739200592,0.3900292217731476,0.7757455706596375
679682000000,0,0.28655388951301575,0.3901081681251526,0.7757539749145508
679683000000,0,0.2864459156990051,0.3902089297771454,0.7757550477981567
679683000000,0,0.2863425016403198,0.39031901955604553,0.7757514715194702
679685000000,0,0.28624632954597473,0.39043012261390686,0.775745153427124
679692000000,0,0.28615880012512207,0.3905370831489563,0.7757373452186584
679699000000,0,0.2860804498195648,0.39063677191734314,0.7757289409637451
679699000000,0,0.2859848737716675,0.39074012637138367,0.7757250070571899
679702000000,0,0.28588247299194336,0.3908526301383972,0.7757202386856079
679704000000,0,0.2857801020145416,0.39096599817276,0.7757151126861572
679707000000,0,0.2856821119785309,0.3910749852657318,0.7757099866867065
679711000000,0,0.2855910360813141,0.3911765217781067,0.775705099105835
679716000000,0,0.2855081856250763,0.39127159118652344,0.7756996750831604
679723000000,0,0.2854340374469757,0.3913589417934418,0.7756940126419067
679728000000,0,0.28536850214004517,0.39143767952919006,0.7756884098052979
679742000000,0,0.28528299927711487,0.3915041983127594,0.7756934762001038
679747000000,0,0.28518855571746826,0.39158061146736145,0.775698184967041
679757000000,0,0.28509247303009033,0.39165985584259033,0.7757024765014648
679767000000,0,0.28499943017959595,0.3917374610900879,0.7757062911987305
679771000000,0,0.2848602831363678,0.3918387293815613,0.7757172584533691
679782000000,0,0.2846979796886444,0.391960084438324,0.7757290005683899
679784000000,0,0.2845279574394226,0.39208877086639404,0.7757407426834106
679797000000,0,0.28436028957366943,0.39221644401550293,0.7757519483566284
679804000000,0,0.2842012047767639,0.3923379182815552,0.7757623195648193
679814000000,0,0.2840467393398285,0.3924935460090637,0.775759756565094
679824000000,0,0.28390175104141235,0.39266377687454224,0.775749146938324
679833000000,0,0.2837688624858856,0.392835795879364,0.7757339477539062
679842000000,0,0.2836492657661438,0.3930014371871948,0.7757165431976318
679844000000,0,0.28348106145858765,0.3932097554206848,0.7757007479667664
679844000000,0,0.2832893431186676,0.3934357464313507,0.7756866812705994
679854000000,0,0.2830909490585327,0.3936629891395569,0.7756742835044861
679859000000,0,0.2828967273235321,0.3938811421394348,0.775663435459137
679863000000,0,0.282713383436203,0.3940841257572174,0.7756540775299072
679867000000,0,0.28254464268684387,0.39426881074905396,0.7756460309028625
679869000000,0,0.282392293214798,0.39443400502204895,0.7756391763687134
679876000000,0,0.28217825293540955,0.39461153745651245,0.7756483554840088
679882000000,0,0.28193438053131104,0.39478909969329834,0.7756671905517578
679882000000,0,0.2816820442676544,0.3949589729309082,0.7756913304328918
679889000000,0,0.2814350724220276,0.3951166570186615,0.7757176756858826
679889000000,0,0.28120192885398865,0.395259827375412,0.7757443189620972
679894000000,0,0.28098738193511963,0.39539462327957153,0.7757676243782043
679904000000,0,0.2807936370372772,0.3955206274986267,0.7757871150970459
679904000000,0,0.2806212306022644,0.3956356644630432,0.7758033275604248
679908000000,0,0.2804020643234253,0.3957352340221405,0.7758400440216064
679914000000,0,0.2801626920700073,0.3958320617675781,0.7758843302726746
679922000000,0,0.279920756816864,0.3959229290485382,0.7759313583374023
679922000000,0,0.27968740463256836,0.39600613713264465,0.775978147983551
679922000000,0,0.27946937084198,0.39608320593833923,0.7760219573974609
679924000000,0,0.279270201921463,0.39615389704704285,0.7760617733001709
679924000000,0,0.27909138798713684,0.3962174952030182,0.776097297668457
679933000000,0,0.27893295884132385,0.3962739109992981,0.7761286497116089
679937000000,0,0.2787941098213196,0.39632338285446167,0.7761560082435608
679944000000,0,0.27866262197494507,0.3964429795742035,0.776157557964325
679944000000,0,0.27854135632514954,0.3966207504272461,0.7761363387107849
679944000000,0,0.27843165397644043,0.39682722091674805,0.7761017680168152
679949000000,0,0.2783339023590088,0.397044837474823,0.776059627532959
679955000000,0,0.27824780344963074,0.3972609043121338,0.7760142087936401
679959000000,0,0.27817273139953613,0.39746659994125366,0.7759686708450317
679963000000,0,0.27810776233673096,0.3976568579673767,0.7759250998497009
679963000000,0,0.2780519425868988,0.39782920479774475,0.7758846282958984
679964000000,0,0.2780042290687561,0.39798280596733093,0.7758477926254272
679974000000,0,0.27796366810798645,0.3981180191040039,0.7758148908615112
679980000000,0,0.2778436541557312,0.3982704281806946,0.7758022546768188
679982000000,0,0.27767860889434814,0.3984364867210388,0.7757996320724487
679984000000,0,0.27749213576316833,0.3986038863658905,0.7758034467697144
679991000000,0,0.27730005979537964,0.39876484870910645,0.7758111357688904
680002000000,0,0.27711257338523865,0.39891478419303894,0.7758209109306335
680004000000,0,0.2769359350204468,0.399051308631897,0.7758315801620483
680006000000,0,0.276773601770401,0.39917346835136414,0.7758423089981079
680015000000,0,0.27664947509765625,0.3993050754070282,0.7758374214172363
680024000000,0,0.2765360474586487,0.39941316843032837,0.7758369445800781
